data,retorno_liquido,retorno_bruto,custo,giro,alavancagem,n_views,n_taticas,benchmark_spy,acum_estrategia,acum_spy,excesso_acum,dd_estrategia,dd_spy
2025-10-31,0.004726178439246512,0.005001337097962061,0.0002751586587155492,1.375793293577746,1.552381927064306,1,1,0.0032802220875831622,0.1818963346230531,0.14525766943626373,0.036638665186789376,-0.0052286850009720665,-0.007754041551313207
2025-11-03,0.003031268667237594,0.003158544314396988,0.0001272756471593943,0.6363782357969714,1.675939192587317,2,1,0.0018767398754619968,0.18547897995011886,0.14740702017217333,0.03807195977794553,-0.0022132658827488383,-0.005891853994826612
2025-11-04,-0.015473376723425634,-0.015402085871807704,7.129085161793125e-05,0.35645425808965625,1.748017244464646,2,1,-0.01185354736001909,0.1671356170956484,0.13380617671734418,0.03332944037830421,-0.017652395909381502,-0.017675561984479615
2025-11-05,0.002492740704231493,0.0025069940566186466,1.4253352387153654e-05,0.07126676193576827,1.7826752284271616,2,1,0.003465476340313245,0.17004498355574094,0.1377353551972591,0.032309628358481834,-0.015203658050960689,-0.014271339886025358
2025-11-06,-0.0066160096548937945,-0.0064883879457888665,0.0001276217091049281,0.6381085455246405,2.0,2,1,-0.010729453719183435,0.16230395464787595,0.12552807635899144,0.03677587828888451,-0.02171908015739976,-0.024847669924390914
2025-11-07,0.008203845618107978,0.00824887563137611,4.503001326813324e-05,0.2251500663406662,2.0,2,1,0.000984565078659072,0.17183931685312337,0.12663623199802476,0.04520308485509861,-0.013693414519870495,-0.023887568993825492
2025-11-10,0.013195188455214796,0.013227715390630636,3.252693541583957e-05,0.16263467707919782,2.0,2,1,0.01560437034633999,0.18730195747823064,0.144216681007727,0.04308527647050364,-0.0006789132498405959,-0.00865594912073886
2025-11-11,0.00989043691864417,0.010072869226465837,0.00018243230782166654,0.9121615391083326,1.9701028858755698,2,1,0.002289177027853917,0.19904489259205183,0.14683599554877724,0.05220889704327458,0.0,-0.006386587092766294
2025-11-12,-0.0009215641385674835,-0.0008361336804513396,8.543045811614395e-05,0.42715229058071974,2.0000000000000004,2,1,0.0005563903663643455,0.19793989581850657,0.1474740840485005,0.050465811770006086,-0.0009215641385673656,-0.005833750161934326
2025-11-13,-0.019469205954485105,-0.019373847552360827,9.53584021242788e-05,0.476792010621394,1.9783513706890101,2,1,-0.016593996414786205,0.17461695726572168,0.1284329032117395,0.04618405405398218,-0.020372827971038454,-0.02233094134744873
