data,view,mercado,familia,evento,dias_corridos_ate_evento,selecionado,ativa,motivo_inativa,c_nivel1,fator_estabilidade,fator_coerencia,volume_notional,tem_portao,n_pontos_janela,n_slots_esperados_janela
2025-05-24,2.3_fed,FOMC_24087,,2025-09-17,116.000000,False,True,,1.027571,1.022968,1.004500,,True,6,6
2025-05-25,2.3_fed,FOMC_17792,,2025-06-18,24.000000,True,True,,1.002587,1.001586,1.001000,25024.021808,True,6,6
2025-05-25,2.3_fed,FOMC_21255,,2025-07-30,66.000000,False,True,,1.007966,1.006456,1.001500,,True,6,6
2025-05-25,2.3_fed,FOMC_24087,,2025-09-17,115.000000,False,True,,1.019306,1.012220,1.007000,,True,6,6
2025-05-26,2.3_fed,FOMC_17792,,2025-06-18,23.000000,True,True,,1.011444,1.004413,1.007000,51052.397793,True,6,6
2025-05-26,2.3_fed,FOMC_21255,,2025-07-30,65.000000,False,True,,1.010011,1.007995,1.002000,,True,6,6
2025-05-26,2.3_fed,FOMC_24087,,2025-09-17,114.000000,False,True,,1.021093,1.020073,1.001000,,True,6,6
2025-05-27,2.3_fed,FOMC_17792,,2025-06-18,22.000000,True,True,,1.007491,1.004477,1.003000,125034.908336,True,6,6
2025-05-27,2.3_fed,FOMC_21255,,2025-07-30,64.000000,False,True,,1.013452,1.008912,1.004500,,True,6,6
2025-05-27,2.3_fed,FOMC_24087,,2025-09-17,113.000000,False,True,,1.034763,1.024011,1.010500,,True,6,6
2025-05-28,2.3_fed,FOMC_17792,,2025-06-18,21.000000,True,True,,1.005650,1.004646,1.001000,51675.373190,True,6,6
2025-05-28,2.3_fed,FOMC_21255,,2025-07-30,63.000000,False,True,,1.014233,1.004689,1.009500,,True,6,6
2025-05-28,2.3_fed,FOMC_24087,,2025-09-17,112.000000,False,True,,1.023039,1.012910,1.010000,,True,6,6
2025-05-29,2.3_fed,FOMC_17792,,2025-06-18,20.000000,True,True,,1.005084,1.004581,1.000500,192971.440944,True,6,6
2025-05-29,2.3_fed,FOMC_21255,,2025-07-30,62.000000,False,True,,1.009375,1.005354,1.004000,,True,6,6
2025-05-29,2.3_fed,FOMC_24087,,2025-09-17,111.000000,False,True,,1.025771,1.016118,1.009500,,True,6,6
2025-05-30,2.3_fed,FOMC_17792,,2025-06-18,19.000000,True,True,,1.009442,1.003422,1.006000,193424.196906,True,6,6
2025-05-30,2.3_fed,FOMC_21255,,2025-07-30,61.000000,False,True,,1.019820,1.009223,1.010500,,True,6,6
2025-05-30,2.3_fed,FOMC_24087,,2025-09-17,110.000000,False,True,,1.019887,1.012797,1.007000,,True,6,6
2025-05-31,2.3_fed,FOMC_17792,,2025-06-18,18.000000,True,True,,1.009278,1.003258,1.006000,38435.248635,True,6,6
2025-05-31,2.3_fed,FOMC_21255,,2025-07-30,60.000000,False,True,,1.014270,1.010229,1.004000,,True,6,6
2025-05-31,2.3_fed,FOMC_24087,,2025-09-17,109.000000,False,True,,1.021675,1.018619,1.003000,,True,6,6
2025-06-01,2.3_fed,FOMC_17792,,2025-06-18,17.000000,True,True,,1.002649,1.001147,1.001500,242309.986544,True,6,6
2025-06-01,2.3_fed,FOMC_21255,,2025-07-30,59.000000,False,True,,1.012436,1.007399,1.005000,,True,6,6
2025-06-01,2.3_fed,FOMC_24087,,2025-09-17,108.000000,False,True,,1.018216,1.014159,1.004000,,True,6,6
2025-06-02,2.3_fed,FOMC_17792,,2025-06-18,16.000000,True,True,,1.004726,1.002721,1.002000,601468.985321,True,6,6
2025-06-02,2.3_fed,FOMC_21255,,2025-07-30,58.000000,False,True,,1.016662,1.013621,1.003000,,True,6,6
2025-06-02,2.3_fed,FOMC_24087,,2025-09-17,107.000000,False,True,,1.016193,1.003648,1.012500,,True,6,6
2025-06-03,2.3_fed,FOMC_17792,,2025-06-18,15.000000,True,True,,1.007310,1.004297,1.003000,555760.254620,True,6,6
2025-06-03,2.3_fed,FOMC_21255,,2025-07-30,57.000000,False,True,,1.015246,1.015246,1.000000,,True,6,6
2025-06-03,2.3_fed,FOMC_24087,,2025-09-17,106.000000,False,True,,1.013346,1.004307,1.009000,,True,6,6
2025-06-04,2.3_fed,FOMC_17792,,2025-06-18,14.000000,True,True,,1.006805,1.004795,1.002000,823559.220610,True,6,6
2025-06-04,2.3_fed,FOMC_21255,,2025-07-30,56.000000,False,True,,1.025052,1.020968,1.004000,,True,6,6
2025-06-04,2.3_fed,FOMC_24087,,2025-09-17,105.000000,False,True,,1.015038,1.008483,1.006500,,True,6,6
2025-06-05,2.3_fed,FOMC_17792,,2025-06-18,13.000000,True,True,,1.007599,1.006090,1.001500,480501.258985,True,6,6
2025-06-05,2.3_fed,FOMC_21255,,2025-07-30,55.000000,False,True,,1.025298,1.020197,1.005000,,True,6,6
2025-06-05,2.3_fed,FOMC_24087,,2025-09-17,104.000000,False,True,,1.018834,1.016801,1.002000,,True,6,6
2025-06-06,2.3_fed,FOMC_17792,,2025-06-18,12.000000,True,True,,1.006779,1.004769,1.002000,1021807.657360,True,6,6
2025-06-06,2.3_fed,FOMC_21255,,2025-07-30,54.000000,False,True,,1.021617,1.017547,1.004000,,True,6,6
2025-06-06,2.3_fed,FOMC_24087,,2025-09-17,103.000000,False,True,,1.044965,1.040284,1.004500,,True,6,6
2025-06-07,2.3_fed,FOMC_17792,,2025-06-18,11.000000,True,True,,1.005169,1.004164,1.001000,453714.156876,True,6,6
2025-06-07,2.3_fed,FOMC_21255,,2025-07-30,53.000000,False,True,,1.029820,1.027252,1.002500,,True,6,6
2025-06-07,2.3_fed,FOMC_24087,,2025-09-17,102.000000,False,True,,1.062797,1.051234,1.011000,,True,6,6
2025-06-08,2.3_fed,FOMC_17792,,2025-06-18,10.000000,True,True,,1.005105,1.003600,1.001500,539261.126810,True,6,6
2025-06-08,2.3_fed,FOMC_21255,,2025-07-30,52.000000,False,True,,1.031999,1.025335,1.006500,,True,6,6
2025-06-08,2.3_fed,FOMC_24087,,2025-09-17,101.000000,False,True,,1.045596,1.034220,1.011000,,True,6,6
2025-06-09,2.3_fed,FOMC_17792,,2025-06-18,9.000000,True,True,,1.003705,1.001702,1.002000,474738.153756,True,6,6
2025-06-09,2.3_fed,FOMC_21255,,2025-07-30,51.000000,False,True,,1.014709,1.003668,1.011000,,True,6,6
2025-06-09,2.3_fed,FOMC_24087,,2025-09-17,100.000000,False,True,,1.024157,1.013014,1.011000,,True,6,6
2025-06-10,2.3_fed,FOMC_17792,,2025-06-18,8.000000,True,True,,1.004882,1.002876,1.002000,666727.346145,True,6,6
2025-06-10,2.3_fed,FOMC_21255,,2025-07-30,50.000000,False,True,,1.015404,1.007845,1.007500,,True,6,6
2025-06-10,2.3_fed,FOMC_24087,,2025-09-17,99.000000,False,True,,1.016378,1.007312,1.009000,,True,6,6
2025-06-11,2.3_fed,FOMC_17792,,2025-06-18,7.000000,True,True,,1.004984,1.002978,1.002000,2343569.310357,True,6,6
2025-06-11,2.3_fed,FOMC_21255,,2025-07-30,49.000000,False,True,,1.017404,1.013855,1.003500,,True,6,6
2025-06-11,2.3_fed,FOMC_24087,,2025-09-17,98.000000,False,True,,1.009007,1.007496,1.001500,,True,6,6
2025-06-12,2.3_fed,FOMC_17792,,2025-06-18,6.000000,True,True,,1.004888,1.002882,1.002000,577769.792515,True,6,6
2025-06-12,2.3_fed,FOMC_21255,,2025-07-30,48.000000,False,True,,1.025612,1.020509,1.005000,,True,6,6
2025-06-12,2.3_fed,FOMC_24087,,2025-09-17,97.000000,False,True,,1.020475,1.015398,1.005000,,True,6,6
2025-06-13,2.3_fed,FOMC_17792,,2025-06-18,5.000000,True,True,,1.004385,1.003883,1.000500,1000109.037748,True,6,6
2025-06-13,2.3_fed,FOMC_21255,,2025-07-30,47.000000,False,True,,1.041981,1.036281,1.005500,,True,6,6
2025-06-13,2.3_fed,FOMC_24087,,2025-09-17,96.000000,False,True,,1.027317,1.020175,1.007000,,True,6,6
2025-06-14,2.3_fed,FOMC_17792,,2025-06-18,4.000000,True,True,,1.006092,1.004084,1.002000,422165.857365,True,6,6
2025-06-14,2.3_fed,FOMC_21255,,2025-07-30,46.000000,False,True,,1.034847,1.030724,1.004000,,True,6,6
2025-06-14,2.3_fed,FOMC_24087,,2025-09-17,95.000000,False,True,,1.021448,1.010834,1.010500,,True,6,6
2025-06-15,2.3_fed,FOMC_17792,,2025-06-18,3.000000,True,True,,1.003498,1.002496,1.001000,712397.287824,True,6,6
2025-06-15,2.3_fed,FOMC_21255,,2025-07-30,45.000000,False,True,,1.019775,1.017739,1.002000,,True,6,6
2025-06-15,2.3_fed,FOMC_24087,,2025-09-17,94.000000,False,True,,1.016242,1.006180,1.010000,,True,6,6
2025-06-16,2.3_fed,FOMC_17792,,2025-06-18,2.000000,True,True,,1.002910,1.001407,1.001500,1368066.747717,True,6,6
2025-06-16,2.3_fed,FOMC_21255,,2025-07-30,44.000000,False,True,,1.013576,1.011553,1.002000,,True,6,6
2025-06-16,2.3_fed,FOMC_24087,,2025-09-17,93.000000,False,True,,1.015424,1.009368,1.006000,,True,6,6
2025-06-17,2.3_fed,FOMC_17792,,2025-06-18,1.000000,True,True,,1.003494,1.002492,1.001000,1571008.366291,True,6,6
2025-06-17,2.3_fed,FOMC_21255,,2025-07-30,43.000000,False,True,,1.034308,1.027118,1.007000,,True,6,6
2025-06-17,2.3_fed,FOMC_24087,,2025-09-17,92.000000,False,True,,1.014414,1.010373,1.004000,,True,6,6
2025-06-18,2.3_fed,FOMC_17792,,2025-06-18,0.000000,True,True,,1.003385,1.002883,1.000500,2382156.821302,True,6,6
2025-06-18,2.3_fed,FOMC_21255,,2025-07-30,42.000000,False,True,,1.044184,1.035897,1.008000,,True,6,6
2025-06-18,2.3_fed,FOMC_24087,,2025-09-17,91.000000,False,True,,1.012723,1.011711,1.001000,,True,6,6
2025-06-19,2.3_fed,FOMC_21255,,2025-07-30,41.000000,True,True,,1.058321,1.051486,1.006500,,True,6,6
2025-06-19,2.3_fed,FOMC_24087,,2025-09-17,90.000000,False,True,,1.027895,1.019737,1.008000,,True,6,6
2025-06-20,2.3_fed,FOMC_21255,,2025-07-30,40.000000,True,True,,1.038214,1.035625,1.002500,,True,6,6
2025-06-20,2.3_fed,FOMC_24087,,2025-09-17,89.000000,False,True,,1.040318,1.038241,1.002000,,True,6,6
2025-06-20,2.3_fed,FOMC_27824,,2025-10-31,133.000000,False,True,,1.119411,1.094244,1.023000,,True,2,2
2025-06-21,2.3_fed,FOMC_21255,,2025-07-30,39.000000,True,True,,1.029237,1.021575,1.007500,,True,6,6
2025-06-21,2.3_fed,FOMC_24087,,2025-09-17,88.000000,False,True,,1.049480,1.041150,1.008000,,True,6,6
2025-06-21,2.3_fed,FOMC_27824,,2025-10-31,132.000000,False,True,,1.053376,1.047094,1.006000,,True,4,4
2025-06-22,2.3_fed,FOMC_21255,,2025-07-30,38.000000,True,True,,1.028717,1.020552,1.008000,,True,6,6
2025-06-22,2.3_fed,FOMC_24087,,2025-09-17,87.000000,False,True,,1.043360,1.033030,1.010000,,True,6,6
2025-06-22,2.3_fed,FOMC_27824,,2025-10-31,131.000000,False,True,,1.041053,1.030745,1.010000,,True,6,6
2025-06-23,2.3_fed,FOMC_21255,,2025-07-30,37.000000,True,True,,1.012737,1.009708,1.003000,,True,6,6
2025-06-23,2.3_fed,FOMC_24087,,2025-09-17,86.000000,False,True,,1.024257,1.019162,1.005000,,True,6,6
2025-06-23,2.3_fed,FOMC_27824,,2025-10-31,130.000000,False,True,,1.018762,1.007677,1.011000,,True,6,6
2025-06-24,2.3_fed,FOMC_21255,,2025-07-30,36.000000,True,True,,1.024046,1.020983,1.003000,,True,6,6
2025-06-24,2.3_fed,FOMC_24087,,2025-09-17,85.000000,False,True,,1.025627,1.021541,1.004000,,True,6,6
2025-06-24,2.3_fed,FOMC_27824,,2025-10-31,129.000000,False,True,,1.060111,1.011556,1.048000,,True,6,6
2025-06-25,2.3_fed,FOMC_21255,,2025-07-30,35.000000,True,True,,1.028179,1.026639,1.001500,,True,6,6
2025-06-25,2.3_fed,FOMC_24087,,2025-09-17,84.000000,False,True,,1.036833,1.031675,1.005000,,True,6,6
2025-06-25,2.3_fed,FOMC_27824,,2025-10-31,128.000000,False,True,,1.024556,1.016929,1.007500,,True,6,6
2025-06-26,2.3_fed,FOMC_21255,,2025-07-30,34.000000,True,True,,1.030514,1.025898,1.004500,,True,6,6
2025-06-26,2.3_fed,FOMC_24087,,2025-09-17,83.000000,False,True,,1.056576,1.039937,1.016000,,True,6,6
2025-06-26,2.3_fed,FOMC_27824,,2025-10-31,127.000000,False,True,,1.022848,1.015738,1.007000,,True,6,6
2025-06-27,2.3_fed,FOMC_21255,,2025-07-30,33.000000,True,True,,1.021288,1.021288,1.000000,,True,6,6
2025-06-27,2.3_fed,FOMC_24087,,2025-09-17,82.000000,False,True,,1.045308,1.040625,1.004500,,True,6,6
2025-06-27,2.3_fed,FOMC_27824,,2025-10-31,126.000000,False,True,,1.041251,1.015359,1.025500,,True,6,6
2025-06-28,2.3_fed,FOMC_21255,,2025-07-30,32.000000,True,True,,1.022704,1.019645,1.003000,,True,6,6
2025-06-28,2.3_fed,FOMC_24087,,2025-09-17,81.000000,False,True,,1.029718,1.024086,1.005500,,True,6,6
2025-06-28,2.3_fed,FOMC_27824,,2025-10-31,125.000000,False,True,,1.032949,1.020700,1.012000,,True,6,6
2025-06-29,2.3_fed,FOMC_21255,,2025-07-30,31.000000,True,True,,1.024242,1.018133,1.006000,,True,6,6
2025-06-29,2.3_fed,FOMC_24087,,2025-09-17,80.000000,False,True,,1.028067,1.014874,1.013000,,True,6,6
2025-06-29,2.3_fed,FOMC_27824,,2025-10-31,124.000000,False,True,,1.053771,1.020602,1.032500,,True,6,6
2025-06-30,2.3_fed,FOMC_21255,,2025-07-30,30.000000,True,True,,1.012917,1.009887,1.003000,,True,6,6
2025-06-30,2.3_fed,FOMC_24087,,2025-09-17,79.000000,False,True,,1.014743,1.007189,1.007500,,True,6,6
2025-06-30,2.3_fed,FOMC_27824,,2025-10-31,123.000000,False,True,,1.025623,1.007984,1.017500,,True,6,6
2025-07-01,2.3_fed,FOMC_21255,,2025-07-30,29.000000,True,True,,1.011022,1.011022,1.000000,,True,6,6
2025-07-01,2.3_fed,FOMC_24087,,2025-09-17,78.000000,False,True,,1.019048,1.012467,1.006500,,True,6,6
2025-07-01,2.3_fed,FOMC_27824,,2025-10-31,122.000000,False,True,,1.021418,1.007813,1.013500,,True,6,6
2025-07-02,2.3_fed,FOMC_21255,,2025-07-30,28.000000,True,True,,1.019764,1.012675,1.007000,294578.607408,True,6,6
2025-07-02,2.3_fed,FOMC_24087,,2025-09-17,77.000000,False,True,,1.021422,1.014322,1.007000,,True,6,6
2025-07-02,2.3_fed,FOMC_27824,,2025-10-31,121.000000,False,True,,1.033068,1.017801,1.015000,,True,6,6
2025-07-03,2.3_fed,FOMC_21255,,2025-07-30,27.000000,True,True,,1.036809,1.026543,1.010000,655209.921932,True,6,6
2025-07-03,2.3_fed,FOMC_24087,,2025-09-17,76.000000,False,True,,1.023717,1.016601,1.007000,,True,6,6
2025-07-03,2.3_fed,FOMC_27824,,2025-10-31,120.000000,False,True,,1.029069,1.015863,1.013000,,True,6,6
2025-07-04,2.3_fed,FOMC_21255,,2025-07-30,26.000000,True,True,,1.056084,1.054502,1.001500,104685.105194,True,6,6
2025-07-04,2.3_fed,FOMC_24087,,2025-09-17,75.000000,False,True,,1.062111,1.058934,1.003000,,True,6,6
2025-07-04,2.3_fed,FOMC_27824,,2025-10-31,119.000000,False,True,,1.066044,1.024058,1.041000,,True,6,6
2025-07-05,2.3_fed,FOMC_21255,,2025-07-30,25.000000,True,True,,1.058665,1.047147,1.011000,93764.526683,True,6,6
2025-07-05,2.3_fed,FOMC_24087,,2025-09-17,74.000000,False,True,,1.060772,1.056546,1.004000,,True,6,6
2025-07-05,2.3_fed,FOMC_27824,,2025-10-31,118.000000,False,True,,1.030362,1.016637,1.013500,,True,6,6
2025-07-06,2.3_fed,FOMC_21255,,2025-07-30,24.000000,True,True,,1.011532,1.001517,1.010000,83343.397958,True,6,6
2025-07-06,2.3_fed,FOMC_24087,,2025-09-17,73.000000,False,True,,1.029164,1.022010,1.007000,,True,6,6
2025-07-06,2.3_fed,FOMC_27824,,2025-10-31,117.000000,False,True,,1.032456,1.009244,1.023000,,True,6,6
2025-07-07,2.3_fed,FOMC_21255,,2025-07-30,23.000000,True,True,,1.011957,1.001442,1.010500,151009.369386,True,6,6
2025-07-07,2.3_fed,FOMC_24087,,2025-09-17,72.000000,False,True,,1.028120,1.008950,1.019000,,True,6,6
2025-07-07,2.3_fed,FOMC_27824,,2025-10-31,116.000000,False,True,,1.014535,1.006483,1.008000,,True,6,6
2025-07-08,2.3_fed,FOMC_21255,,2025-07-30,22.000000,True,True,,1.003786,1.002784,1.001000,130637.434231,True,6,6
2025-07-08,2.3_fed,FOMC_24087,,2025-09-17,71.000000,False,True,,1.017855,1.005289,1.012500,,True,6,6
2025-07-08,2.3_fed,FOMC_27824,,2025-10-31,115.000000,False,True,,1.008432,1.003914,1.004500,,True,6,6
2025-07-09,2.3_fed,FOMC_21255,,2025-07-30,21.000000,True,True,,1.005448,1.004945,1.000500,1295315.970291,True,6,6
2025-07-09,2.3_fed,FOMC_24087,,2025-09-17,70.000000,False,True,,1.016565,1.011004,1.005500,,True,6,6
2025-07-09,2.3_fed,FOMC_27824,,2025-10-31,114.000000,False,True,,1.018304,1.006726,1.011500,,True,6,6
2025-07-10,2.3_fed,FOMC_21255,,2025-07-30,20.000000,True,True,,1.012098,1.006062,1.006000,233021.373529,True,6,6
2025-07-10,2.3_fed,FOMC_24087,,2025-09-17,69.000000,False,True,,1.020395,1.011293,1.009000,,True,6,6
2025-07-10,2.3_fed,FOMC_27824,,2025-10-31,113.000000,False,True,,1.020369,1.007274,1.013000,,True,6,6
2025-07-11,2.3_fed,FOMC_21255,,2025-07-30,19.000000,True,True,,1.011543,1.006010,1.005500,741433.278812,True,6,6
2025-07-11,2.3_fed,FOMC_24087,,2025-09-17,68.000000,False,True,,1.036676,1.014857,1.021500,,True,6,6
2025-07-11,2.3_fed,FOMC_27824,,2025-10-31,112.000000,False,True,,1.028909,1.004794,1.024000,,True,6,6
2025-07-12,2.3_fed,FOMC_21255,,2025-07-30,18.000000,True,True,,1.010114,1.005589,1.004500,128342.309010,True,6,6
2025-07-12,2.3_fed,FOMC_24087,,2025-09-17,67.000000,False,True,,1.024555,1.017938,1.006500,,True,6,6
2025-07-12,2.3_fed,FOMC_27824,,2025-10-31,111.000000,False,True,,1.015915,1.003373,1.012500,,True,6,6
2025-07-13,2.3_fed,FOMC_21255,,2025-07-30,17.000000,True,True,,1.010496,1.007474,1.003000,889805.411240,True,6,6
2025-07-13,2.3_fed,FOMC_24087,,2025-09-17,66.000000,False,True,,1.024478,1.015843,1.008500,,True,6,6
2025-07-13,2.3_fed,FOMC_27824,,2025-10-31,110.000000,False,True,,1.026562,1.008906,1.017500,,True,6,6
2025-07-14,2.3_fed,FOMC_21255,,2025-07-30,16.000000,True,True,,1.009407,1.007392,1.002000,328079.415480,True,6,6
2025-07-14,2.3_fed,FOMC_24087,,2025-09-17,65.000000,False,True,,1.021742,1.017165,1.004500,,True,6,6
2025-07-14,2.3_fed,FOMC_27824,,2025-10-31,109.000000,False,True,,1.026255,1.011587,1.014500,,True,6,6
2025-07-15,2.3_fed,FOMC_21255,,2025-07-30,15.000000,True,True,,1.011350,1.006819,1.004500,1404277.756006,True,6,6
2025-07-15,2.3_fed,FOMC_24087,,2025-09-17,64.000000,False,True,,1.038290,1.029028,1.009000,,True,6,6
2025-07-15,2.3_fed,FOMC_27824,,2025-10-31,108.000000,False,True,,1.010905,1.008384,1.002500,,True,6,6
2025-07-16,2.3_fed,FOMC_21255,,2025-07-30,14.000000,True,True,,1.011061,1.009043,1.002000,840323.161188,True,6,6
2025-07-16,2.3_fed,FOMC_24087,,2025-09-17,63.000000,False,True,,1.028633,1.026068,1.002500,,True,6,6
2025-07-16,2.3_fed,FOMC_27824,,2025-10-31,107.000000,False,True,,1.013127,1.007085,1.006000,,True,6,6
2025-07-17,2.3_fed,FOMC_21255,,2025-07-30,13.000000,True,True,,1.009008,1.008503,1.000500,583862.143268,True,6,6
2025-07-17,2.3_fed,FOMC_24087,,2025-09-17,62.000000,False,True,,1.058611,1.022318,1.035500,,True,6,6
2025-07-17,2.3_fed,FOMC_27824,,2025-10-31,106.000000,False,True,,1.018183,1.007105,1.011000,,True,6,6
2025-07-18,2.3_fed,FOMC_21255,,2025-07-30,12.000000,True,True,,1.007442,1.004930,1.002500,696276.344315,True,6,6
2025-07-18,2.3_fed,FOMC_24087,,2025-09-17,61.000000,False,True,,1.031306,1.018071,1.013000,,True,6,6
2025-07-18,2.3_fed,FOMC_27824,,2025-10-31,105.000000,False,True,,1.009890,1.008378,1.001500,,True,6,6
2025-07-19,2.3_fed,FOMC_21255,,2025-07-30,11.000000,True,True,,1.013616,1.005073,1.008500,137215.395759,True,6,6
2025-07-19,2.3_fed,FOMC_24087,,2025-09-17,60.000000,False,True,,1.024333,1.022798,1.001500,,True,6,6
2025-07-19,2.3_fed,FOMC_27824,,2025-10-31,104.000000,False,True,,1.018755,1.009168,1.009500,,True,6,6
2025-07-20,2.3_fed,FOMC_21255,,2025-07-30,10.000000,True,True,,1.005238,1.004234,1.001000,888477.434487,True,6,6
2025-07-20,2.3_fed,FOMC_24087,,2025-09-17,59.000000,False,True,,1.015478,1.014971,1.000500,,True,6,6
2025-07-20,2.3_fed,FOMC_27824,,2025-10-31,103.000000,False,True,,1.014935,1.008882,1.006000,,True,6,6
2025-07-21,2.3_fed,FOMC_21255,,2025-07-30,9.000000,True,True,,1.005426,1.004422,1.001000,478275.191324,True,6,6
2025-07-21,2.3_fed,FOMC_24087,,2025-09-17,58.000000,False,True,,1.019321,1.012235,1.007000,,True,6,6
2025-07-21,2.3_fed,FOMC_27824,,2025-10-31,102.000000,False,True,,1.017529,1.009955,1.007500,,True,6,6
2025-07-22,2.3_fed,FOMC_21255,,2025-07-30,8.000000,True,True,,1.004422,1.002918,1.001500,536276.100895,True,6,6
2025-07-22,2.3_fed,FOMC_24087,,2025-09-17,57.000000,False,True,,1.019436,1.017401,1.002000,,True,6,6
2025-07-22,2.3_fed,FOMC_27824,,2025-10-31,101.000000,False,True,,1.010664,1.004137,1.006500,,True,6,6
2025-07-23,2.3_fed,FOMC_21255,,2025-07-30,7.000000,True,True,,1.002690,1.002189,1.000500,870901.594730,True,6,6
2025-07-23,2.3_fed,FOMC_24087,,2025-09-17,56.000000,False,True,,1.023971,1.019892,1.004000,,True,6,6
2025-07-23,2.3_fed,FOMC_27824,,2025-10-31,100.000000,False,True,,1.009652,1.003131,1.006500,,True,6,6
2025-07-24,2.3_fed,FOMC_21255,,2025-07-30,6.000000,True,True,,1.003384,1.003384,1.000000,518593.298930,True,6,6
2025-07-24,2.3_fed,FOMC_24087,,2025-09-17,55.000000,False,True,,1.021076,1.017008,1.004000,,True,6,6
2025-07-24,2.3_fed,FOMC_27824,,2025-10-31,99.000000,False,True,,1.005054,1.004552,1.000500,,True,6,6
2025-07-25,2.3_fed,FOMC_21255,,2025-07-30,5.000000,True,True,,1.005758,1.004753,1.001000,828633.392726,True,6,6
2025-07-25,2.3_fed,FOMC_24087,,2025-09-17,54.000000,False,True,,1.009954,1.007938,1.002000,,True,6,6
2025-07-25,2.3_fed,FOMC_27824,,2025-10-31,98.000000,False,True,,1.009052,1.006034,1.003000,,True,6,6
2025-07-26,2.3_fed,FOMC_21255,,2025-07-30,4.000000,True,True,,1.006470,1.005967,1.000500,841391.478107,True,6,6
2025-07-26,2.3_fed,FOMC_24087,,2025-09-17,53.000000,False,True,,1.008547,1.005029,1.003500,,True,6,6
2025-07-26,2.3_fed,FOMC_27824,,2025-10-31,97.000000,False,True,,1.010428,1.004401,1.006000,,True,6,6
2025-07-27,2.3_fed,FOMC_21255,,2025-07-30,3.000000,True,True,,1.005984,1.004979,1.001000,492907.979719,True,6,6
2025-07-27,2.3_fed,FOMC_24087,,2025-09-17,52.000000,False,True,,1.007773,1.005260,1.002500,,True,6,6
2025-07-27,2.3_fed,FOMC_27824,,2025-10-31,96.000000,False,True,,1.006594,1.004083,1.002500,,True,6,6
2025-07-28,2.3_fed,FOMC_21255,,2025-07-30,2.000000,True,True,,1.008241,1.005727,1.002500,1185543.021451,True,6,6
2025-07-28,2.3_fed,FOMC_24087,,2025-09-17,51.000000,False,True,,1.028284,1.028284,1.000000,,True,6,6
2025-07-28,2.3_fed,FOMC_27824,,2025-10-31,95.000000,False,True,,1.008567,1.002053,1.006500,,True,6,6
2025-07-29,2.3_fed,FOMC_21255,,2025-07-30,1.000000,True,True,,1.008166,1.007159,1.001000,1910764.531318,True,6,6
2025-07-29,2.3_fed,FOMC_24087,,2025-09-17,50.000000,False,True,,1.040441,1.032183,1.008000,,True,6,6
2025-07-29,2.3_fed,FOMC_27824,,2025-10-31,94.000000,False,True,,1.008829,1.002314,1.006500,,True,6,6
2025-07-30,2.3_fed,FOMC_21255,,2025-07-30,0.000000,True,True,,1.008597,1.008093,1.000500,3322952.816271,True,6,6
2025-07-30,2.3_fed,FOMC_24087,,2025-09-17,49.000000,False,True,,1.031387,1.021175,1.010000,,True,6,6
2025-07-30,2.3_fed,FOMC_27824,,2025-10-31,93.000000,False,True,,1.008827,1.003308,1.005500,,True,6,6
2025-07-31,2.3_fed,FOMC_24087,,2025-09-17,48.000000,True,True,,1.059414,1.052572,1.006500,,True,6,6
2025-07-31,2.3_fed,FOMC_27824,,2025-10-31,92.000000,False,True,,1.020777,1.012174,1.008500,,True,6,6
2025-08-01,2.3_fed,FOMC_24087,,2025-09-17,47.000000,True,True,,1.063952,1.056556,1.007000,,True,6,6
2025-08-01,2.3_fed,FOMC_27824,,2025-10-31,91.000000,False,True,,1.028910,1.017715,1.011000,,True,6,6
2025-08-01,2.3_fed,FOMC_35090,,2025-12-10,131.000000,False,True,,1.088274,1.012348,1.075000,,True,2,2
2025-08-02,2.3_fed,FOMC_24087,,2025-09-17,46.000000,True,True,,1.113210,1.108223,1.004500,,True,6,6
2025-08-02,2.3_fed,FOMC_27824,,2025-10-31,90.000000,False,True,,1.040792,1.037679,1.003000,,True,6,6
2025-08-02,2.3_fed,FOMC_35090,,2025-12-10,130.000000,False,True,,1.046137,1.028650,1.017000,,True,4,4
2025-08-03,2.3_fed,FOMC_24087,,2025-09-17,45.000000,True,True,,1.110043,1.100687,1.008500,,True,6,6
2025-08-03,2.3_fed,FOMC_27824,,2025-10-31,89.000000,False,True,,1.041808,1.036110,1.005500,,True,6,6
2025-08-03,2.3_fed,FOMC_35090,,2025-12-10,129.000000,False,True,,1.020439,1.019420,1.001000,,True,6,6
2025-08-04,2.3_fed,FOMC_24087,,2025-09-17,44.000000,True,True,,1.019659,1.017623,1.002000,,True,6,6
2025-08-04,2.3_fed,FOMC_27824,,2025-10-31,88.000000,False,True,,1.016091,1.006529,1.009500,,True,6,6
2025-08-04,2.3_fed,FOMC_35090,,2025-12-10,128.000000,False,True,,1.011098,1.006068,1.005000,,True,6,6
2025-08-05,2.3_fed,FOMC_24087,,2025-09-17,43.000000,True,True,,1.052924,1.024743,1.027500,,True,6,6
2025-08-05,2.3_fed,FOMC_27824,,2025-10-31,87.000000,False,True,,1.016999,1.007928,1.009000,,True,6,6
2025-08-05,2.3_fed,FOMC_35090,,2025-12-10,127.000000,False,True,,1.008413,1.004395,1.004000,,True,6,6
2025-08-06,2.3_fed,FOMC_24087,,2025-09-17,42.000000,True,True,,1.032086,1.031055,1.001000,,True,6,6
