data,r_bruto,r_mercado,r_tilt,custo,carrego,r_liquido,giro,alavancagem,alavancagem_pedida,r_pedido,n_views,n_taticas,cenario,r_benchmark
2025-06-03,0.0002516615811635716,0.00570245224869792,-0.005450790667534349,1.4510567533726644e-05,0.0,0.00023715101362984498,0.07255283766863321,2.0,425.3539104785046,0.05352261883256432,3,1,Σ\|w\| ≤ 2,0.00570245224869792
2025-06-04,0.002983497559133251,-0.0002684085986693896,0.0032519061578026405,1.4655656731012008e-05,0.0,0.0029688419024022387,0.07327828365506003,1.9999999999999998,619.4756438311788,0.9241020356564102,3,1,Σ\|w\| ≤ 2,-0.0002684085986693896
2025-06-05,0.004725460400726864,-0.004832859623354335,0.0095583200240812,3.809901346758078e-06,0.0,0.004721650499380106,0.01904950673379039,2.0,658.6394170852055,1.5561872418969818,3,1,Σ\|w\| ≤ 2,-0.004832859623354335
2025-06-06,0.0010200408186755092,0.010269030973764526,-0.009248990155089017,1.7549967058819793e-05,0.0,0.0010024908516166895,0.08774983529409897,2.0,854.4505552615962,0.4357872219533907,3,1,Σ\|w\| ≤ 2,0.010269030973764526
2025-06-09,-0.0014598691719084865,0.0009013320810069558,-0.0023612012529154423,1.6115447907770004e-05,0.0,-0.0014759846198162565,0.08057723953885002,1.9999999999999998,1139.0571089691923,-0.8314371792136648,3,1,Σ\|w\| ≤ 2,0.0009013320810069558
2025-06-10,0.0020247293460263784,0.005669821016794474,-0.0036450916707680956,6.503999219215967e-06,0.0,0.0020182253468071626,0.032519996096079834,2.0,2621.0204699245555,2.653428530996048,3,1,Σ\|w\| ≤ 2,0.005669821016794474
2025-06-11,-0.006130223034221054,-0.0028521796888598683,-0.0032780433453611854,0.000791293810046494,0.0,-0.006921516844267547,3.9564690502324695,2.0000000000000004,58.319939790077115,-0.17875711912775782,3,1,Σ\|w\| ≤ 2,-0.0028521796888598683
2025-06-12,0.0005999921337503473,0.0039742753822695764,-0.003374283248519229,0.00028968627774361835,0.0,0.00031030585600672896,1.4484313887180917,2.0,33.711328305278265,0.010113265900721202,3,1,Σ\|w\| ≤ 2,0.0039742753822695764
2025-06-13,0.0009169736052665033,-0.011180162300879815,0.012097135906146318,0.0003197806534728456,0.0,0.0005971929517936577,1.5989032673642278,2.0,78.79349489894193,0.03612577754451529,3,1,Σ\|w\| ≤ 2,-0.011180162300879815
2025-06-16,0.002151696403864815,0.009514344503849026,-0.007362648099984211,0.00012083511380446069,0.0,0.0020308612900603543,0.6041755690223034,1.9999999999999998,141.7410645423275,0.15249186942784843,3,1,Σ\|w\| ≤ 2,0.009514344503849026
2025-06-17,0.0005913419055736035,-0.0085450687006845,0.009136410606258104,0.00015540542557585183,0.0,0.00043593647999775166,0.7770271278792591,2.0,55.22136653117748,0.016327354056462406,3,1,Σ\|w\| ≤ 2,-0.0085450687006845
2025-06-18,0.0007814685180518941,-0.0001508166576998926,0.0009322851757517867,0.00020634242137574854,0.0,0.0005751260966761456,1.0317121068787427,2.0,114.49459000351358,0.04473695878750249,3,1,Σ\|w\| ≤ 2,-0.0001508166576998926
2025-06-20,0.0017665552970816995,-0.0023485778516780798,0.004115133148759779,9.603785429891782e-05,0.0,0.0016705174427827816,0.48018927149458907,1.9999999999999998,152.68067135281453,0.1348594243701523,3,1,Σ\|w\| ≤ 2,-0.0023485778516780798
2025-06-23,0.001220319478762339,0.00987759060766491,-0.00865727112890257,2.3447787991337035e-05,0.0,0.0011968716907710018,0.11723893995668516,2.0,224.97509304233185,0.13727074413796359,3,1,Σ\|w\| ≤ 2,0.00987759060766491
2025-06-24,-0.0006409224046360915,0.011047186039507384,-0.011688108444143475,2.921522410893731e-05,0.0,-0.0006701376287450288,0.14607612054468655,2.0,180.8258977705992,-0.057947684609806205,3,1,Σ\|w\| ≤ 2,0.011047186039507384
2025-06-25,0.001065880019624852,0.0005603844216792719,0.0005054955979455801,1.949706343111044e-05,0.0,0.0010463829561937416,0.0974853171555522,2.0,185.85044236737045,0.09904713657891012,3,1,Σ\|w\| ≤ 2,0.0005603844216792719
2025-06-26,0.0006536856606334436,0.007823809728070064,-0.0071701240674366205,8.626131415047325e-06,0.0,0.0006450595292183962,0.043130657075236625,1.9999999999999998,185.55057241528243,0.06064587425509865,3,1,Σ\|w\| ≤ 2,0.007823809728070064
2025-06-27,0.0012477067369032855,0.0049683222933454285,-0.0037206155564421433,1.4445533355553314e-05,0.0,0.001233261203547732,0.07222766677776657,2.0,179.9657695450318,0.11227225153666015,3,1,Σ\|w\| ≤ 2,0.0049683222933454285
2025-06-30,-0.0009029950003370474,0.004781179328798402,-0.005684174329135449,2.656455121511938e-05,0.0,-0.0009295595515521668,0.1328227560755969,2.0,201.9365311028267,-0.0911738389856297,3,1,Σ\|w\| ≤ 2,0.004781179328798402
2025-07-01,-0.003761764484375912,-0.00032361428413474336,-0.0034381502002411688,7.804234121107092e-06,0.0,-0.0037695687184970193,0.039021170605535456,1.9999999999999998,207.17504758045226,-0.3896718680185175,3,1,Σ\|w\| ≤ 2,-0.00032361428413474336
2025-07-02,0.00021033998426001283,0.00453326557880418,-0.004322925594544167,1.7937354646617816e-05,0.0,0.00019240262961339502,0.08968677323308907,2.0000000000000004,171.91924656373664,0.018080745808104787,3,1,Σ\|w\| ≤ 2,0.00453326557880418
2025-07-03,0.001023455274631393,0.007881400243543668,-0.0068579449689122746,8.04679717507272e-06,0.0,0.0010154084774563203,0.0402339858753636,2.0,160.0117515757481,0.08188243557660381,3,1,Σ\|w\| ≤ 2,0.007881400243543668
2025-07-07,0.0035923430764696015,-0.007451971921066947,0.011044314997536548,3.923134477307206e-05,0.0,0.0035531117316965296,0.1961567238653603,1.9999999999999998,218.05037336313578,0.3916558745363362,3,1,Σ\|w\| ≤ 2,-0.007451971921066947
2025-07-08,-0.0030174582194054853,-0.0005477352950125081,-0.0024697229243929772,8.781893495145243e-05,0.0,-0.003105277154356938,0.43909467475726216,2.0000000000000004,95.12207279999575,-0.14351344020861706,3,1,Σ\|w\| ≤ 2,-0.0005477352950125081
2025-07-09,0.0011532508669676,0.005996656078344209,-0.004843405211376609,0.00010901782592107055,0.0,0.0010442330410465293,0.5450891296053527,2.0,226.27588963314386,0.13047643294664413,3,1,Σ\|w\| ≤ 2,0.005996656078344209
2025-07-10,-0.0015565878983380946,0.0028203571621754353,-0.00437694506051353,5.645306786694491e-05,0.0,-0.0016130409662050394,0.28226533933472453,2.0000000000000004,180.86287898638804,-0.14076448434439945,3,1,Σ\|w\| ≤ 2,0.0028203571621754353
2025-07-11,0.004179670241286218,-0.0035155067463294998,0.007695176987615718,2.9809869437747094e-05,0.0,0.004149860371848471,0.14904934718873547,2.0,225.18915919349644,0.47060821367066097,3,1,Σ\|w\| ≤ 2,-0.0035155067463294998
2025-07-14,0.002172905412221585,0.0019080851570825175,0.00026482025513906767,6.836099637384586e-05,0.0,0.0021045444158477393,0.3418049818692293,1.9999999999999998,735.4271598046636,0.7990068279171509,3,1,Σ\|w\| ≤ 2,0.0019080851570825175
2025-07-15,0.012101127704009739,-0.004273212611414445,0.016374340315424184,0.0007367334006531462,0.0,0.011364394303356593,3.683667003265731,2.0000000000000004,26.332098299427113,0.1593240421179526,3,1,Σ\|w\| ≤ 2,-0.004273212611414445
2025-07-16,0.0034405666791326103,0.0033432737161649406,9.72929629676697e-05,0.0005956174085016954,0.0,0.002844949270630915,2.9780870425084767,2.0,102.2186439552702,0.1758450301893113,3,1,Σ\|w\| ≤ 2,0.0033432737161649406
2025-07-17,0.00030615329582770563,0.006119637877514572,-0.005813484581686866,3.598274195922006e-05,0.0,0.00027017055386848555,0.17991370979610027,2.0000000000000004,137.75372988978324,0.021086879209158325,3,1,Σ\|w\| ≤ 2,0.006119637877514572
2025-07-18,0.0030568189051925253,-0.0007323346017438226,0.003789153506936348,9.192829332004488e-06,0.0,0.003047626075860521,0.04596414666002244,2.0,120.09760810115586,0.18355831945600812,3,1,Σ\|w\| ≤ 2,-0.0007323346017438226
2025-07-21,0.0008933174821238788,0.001896143492131186,-0.0010028260100073071,1.776670741821415e-05,0.0,0.0008755507747056646,0.08883353709107074,1.9999999999999993,139.00258792216567,0.062086720925666083,3,1,Σ\|w\| ≤ 2,0.001896143492131186
2025-07-22,-0.002753910245465156,0.0001431954391026835,-0.0028971056845678396,4.738102274788384e-06,0.0,-0.0027586483477399443,0.02369051137394192,1.9999999999999998,154.2784386947228,-0.21243448648788252,3,1,Σ\|w\| ≤ 2,0.0001431954391026835
2025-07-23,-0.005257232176589792,0.008507476351847565,-0.013764708528437357,5.451538222107923e-06,0.0,-0.0052626837148118995,0.027257691110539613,2.0,159.27029258358405,-0.4186604534726442,3,1,Σ\|w\| ≤ 2,0.008507476351847565
2025-07-24,0.0015014964944377919,0.00033102965109055305,0.0011704668433472388,2.0762445631045213e-05,0.0,0.0014807340488067467,0.10381222815522606,1.9999999999999996,170.43510001298807,0.127953852599328,3,1,Σ\|w\| ≤ 2,0.00033102965109055305
2025-07-25,-0.0014726521118211932,0.004224338152491125,-0.005696990264312318,1.1032025115611822e-05,0.0,-0.001483684136936805,0.055160125578059105,2.0,135.9134401123088,-0.10007660730313739,3,1,Σ\|w\| ≤ 2,0.004224338152491125
2025-07-28,0.0007352436877032303,-0.0002510690047468067,0.000986312692450037,0.00011376237354589442,0.0,0.0006214813141573359,0.5688118677294721,2.0,84.72843118746849,0.031148022099791867,3,1,Σ\|w\| ≤ 2,-0.0002510690047468067
2025-07-29,-0.0005677222653307232,-0.0026376616892719307,0.0020699394239412075,8.20748522583007e-05,0.0,-0.0006497971175890239,0.4103742612915035,1.9999999999999993,132.44501616548692,-0.03759599230461719,3,1,Σ\|w\| ≤ 2,-0.0026376616892719307
2025-07-30,-0.0009008509269623696,-0.0012593696215839056,0.000358518694621536,8.689414003954543e-05,0.0,-0.000987745067001915,0.43447070019772716,2.0,200.00670428279807,-0.09008811247592352,3,1,Σ\|w\| ≤ 2,-0.0012593696215839056
2025-07-31,0.00010630159162592582,-0.003751066887460741,0.003857368479086667,9.079566083999701e-05,0.0,1.550593078592881e-05,0.453978304199985,2.0,189.27698254031156,0.010060222251093848,3,1,Σ\|w\| ≤ 2,-0.003751066887460741
2025-08-01,0.004791361227540885,-0.016390611285710288,0.02118197251325117,7.167699186594995e-06,0.0,0.00478419352835429,0.03583849593297497,2.0,231.94773778312182,0.5556726988149349,3,1,Σ\|w\| ≤ 2,-0.016390611285710288
2025-08-04,0.0034457980302841067,0.015199864928028717,-0.01175406689774461,8.195993434423464e-05,0.0,0.003363838095939872,0.40979967172117315,2.0,172.85575437231665,0.2978130089697011,3,1,Σ\|w\| ≤ 2,0.015199864928028717
2025-08-05,-0.003003279180633007,-0.005070024116712868,0.002066744936079861,1.6709698292919092e-05,0.0,-0.003019988878925926,0.08354849146459546,2.0000000000000004,184.99224187270505,-0.27779167429746027,3,1,Σ\|w\| ≤ 2,-0.005070024116712868
2025-08-06,0.0007931902108826366,0.007659857740445197,-0.00686666752956256,7.645265981065002e-05,0.0,0.0007167375510719866,0.3822632990532501,2.0000000000000004,191.3132515656138,0.07587389917698606,3,1,Σ\|w\| ≤ 2,0.007659857740445197
2025-08-07,0.003422497622290346,-0.0008377338742812102,0.004260231496571556,0.0006453833722915017,0.0,0.0027771142499988443,3.226916861457508,2.0000000000000004,65.22552264905886,0.11161709808952452,3,1,Σ\|w\| ≤ 2,-0.0008377338742812102
2025-08-08,-0.0019246417376428447,0.007797554830949682,-0.009722196568592526,0.0003566478846621903,0.0,-0.002281289622305035,1.7832394233109514,2.0,364.1293524084749,-0.35040927477310546,3,1,Σ\|w\| ≤ 2,0.007797554830949682
2025-08-11,-0.00036834752901114976,-0.0019774044951013092,0.0016090569660901595,0.0007475101779609673,0.0,-0.0011158577069721172,3.7375508898048366,2.0,550.3112358834981,-0.10135289196237922,3,1,Σ\|w\| ≤ 2,-0.0019774044951013092
2025-08-12,-0.0033625346547730916,0.010646077812391797,-0.014008612467164889,0.0007082384099307044,0.0,-0.004070773064703796,3.541192049653522,1.9999999999999998,40.95073464704687,-0.0688491321945561,3,1,Σ\|w\| ≤ 2,0.010646077812391797
2025-08-13,1.8314098219271435e-05,0.003423132057329248,-0.0034048179591099764,0.000636334588675044,0.0,-0.0006180204904557726,3.18167294337522,2.0,225.1589273056546,0.002061791354810827,3,1,Σ\|w\| ≤ 2,0.003423132057329248
2025-08-14,-0.0010025420548877922,9.29178689290655e-05,-0.0010954599238168577,5.417635638232697e-06,0.0,-0.001007959690526025,0.027088178191163485,2.0,264.2420135193304,-0.1324568656106786,3,1,Σ\|w\| ≤ 2,9.29178689290655e-05
2025-08-15,0.00016907289321931073,-0.0023411979263346927,0.0025102708195540034,1.4231254910996377e-05,0.0,0.00015484163830831434,0.07115627455498189,2.0,280.37346795120715,0.02370177670422119,3,1,Σ\|w\| ≤ 2,-0.0023411979263346927
2025-08-18,9.57595462037263e-05,-0.00021771255650937515,0.00031347210271310145,1.8086550516069765e-05,0.0,7.767299568765652e-05,0.09043275258034882,1.9999999999999998,311.4538930704253,0.014912341731903839,3,1,Σ\|w\| ≤ 2,-0.00021771255650937515
2025-08-19,-0.0016470047006576284,-0.005425196957653422,0.0037781922569957937,5.451419799083271e-06,0.0,-0.0016524561204567117,0.027257098995416354,2.0000000000000004,329.72509990404126,-0.271529394733381,3,1,Σ\|w\| ≤ 2,-0.005425196957653422
2025-08-20,-0.0005616789210724755,-0.0026569846084518733,0.0020953056873793978,5.831476906560032e-06,0.0,-0.0005675103979790355,0.02915738453280016,2.0000000000000004,382.4215763919127,-0.10739906921132228,3,1,Σ\|w\| ≤ 2,-0.0026569846084518733
2025-08-21,0.0022299060250602983,-0.004011809805612443,0.006241715830672741,1.4552037712790146e-06,0.0,0.0022284508212890193,0.007276018856395073,1.9999999999999998,423.2192571983574,0.4718695857740806,3,1,Σ\|w\| ≤ 2,-0.004011809805612443
2025-08-22,0.004531897858228721,0.015356833041096918,-0.010824935182868197,7.98372527363408e-06,0.0,0.004523914132955087,0.039918626368170396,2.0000000000000004,465.8578706866281,1.0556101432018612,3,1,Σ\|w\| ≤ 2,0.015356833041096918
2025-08-25,-0.0007415599735667213,-0.004401115665894628,0.003659555692327907,5.267937916912153e-06,0.0,-0.0007468279114836335,0.026339689584560764,2.0,475.22809421290634,-0.17620506649134304,3,1,Σ\|w\| ≤ 2,-0.004401115665894628
2025-08-26,0.003598314146212385,0.004187065214133812,-0.0005887510679214265,3.514182771736411e-06,0.0,0.0035947999634406485,0.017570913858682053,2.0,492.08716791163937,0.8853421087330207,3,1,Σ\|w\| ≤ 2,0.004187065214133812
2025-08-27,0.00297561889700791,0.002278548405594716,0.0006970704914131941,7.456499856367246e-06,0.0,0.002968162397151543,0.03728249928183623,2.0,597.0401002640051,0.8882819023085355,3,1,Σ\|w\| ≤ 2,0.002278548405594716
2025-08-28,-0.0023767945697876344,0.003541324132844581,-0.005918118702632215,3.285479075965481e-06,0.0,-0.0023800800488636,0.016427395379827403,1.9999999999999996,654.535119358339,-0.7778477587131005,3,1,Σ\|w\| ≤ 2,0.003541324132844581
2025-08-29,0.0008920958502494714,-0.005963639392962183,0.006855735243211655,6.1254858930042365e-06,0.0,0.0008859703643564671,0.03062742946502118,2.0,711.8161855621584,0.3175041326402046,3,1,Σ\|w\| ≤ 2,-0.005963639392962183
2025-09-02,0.0008844834807414485,-0.007410347641911175,0.008294831122652623,7.04266913584734e-06,0.0,0.0008774408116056011,0.0352133456792367,2.0,809.6703797416747,0.35807003786358327,3,1,Σ\|w\| ≤ 2,-0.007410347641911175
2025-09-03,-0.001178867442698215,0.005419642546478309,-0.006598509989176524,8.598333176979134e-06,0.0,-0.0011874657758751941,0.04299166588489567,1.9999999999999998,951.3381755303119,-0.5607508010643016,3,1,Σ\|w\| ≤ 2,0.005419642546478309
2025-09-04,-0.0019220421552574654,0.008357320883294106,-0.010279363038551571,1.974415753190074e-06,0.0,-0.0019240165710106554,0.00987207876595037,2.0,1121.4820818489736,-1.0777679188398153,3,1,Σ\|w\| ≤ 2,0.008357320883294106
2025-09-05,-0.00044332503557396874,-0.0028961941058495144,0.0024528690702755457,9.206549971446574e-06,0.0,-0.0004525315855454153,0.046032749857232866,1.9999999999999993,1394.2106202665059,-0.30904423641362744,4,1,Σ\|w\| ≤ 2,-0.0028961941058495144
2025-09-08,-0.003558889628003553,0.0024565777359784047,-0.0060154673639819575,3.0214390842808277e-06,0.0,-0.003561911067087834,0.015107195421404138,2.0000000000000004,1800.7270465766644,-3.2042944044635813,3,1,Σ\|w\| ≤ 2,0.0024565777359784047
2025-09-09,-0.00012402206413506542,0.0023118846201510834,-0.002435906684286149,4.681106588457988e-06,0.0,-0.0001287031707235234,0.023405532942289937,1.9999999999999998,2564.474032508495,-0.15902568146623963,3,1,Σ\|w\| ≤ 2,0.0023118846201510834
2025-09-10,-0.0004361124087156774,0.002890900188266654,-0.0033270125969823315,9.985913469177929e-06,0.0,-0.0004460983221848553,0.049929567345889644,1.9999999999999998,4956.689434120974,-1.0808368841850227,3,1,Σ\|w\| ≤ 2,0.002890900188266654
2025-09-11,-0.006394068941440956,0.008310195052279257,-0.014704263993720212,0.0007587282912537967,0.0,-0.007152797232694752,3.793641456268983,2.0,52.848077349461335,-0.16895712499753,3,1,Σ\|w\| ≤ 2,0.008310195052279257
2025-09-12,0.0015695081673228412,-0.000334630409346115,0.0019041385766689562,0.0006653451079237288,0.0,0.0009041630593991124,3.3267255396186437,1.9999999999999998,320.0418061915599,0.2511541143512034,3,1,Σ\|w\| ≤ 2,-0.000334630409346115
2025-09-15,0.0016800882317793918,0.005323962798345239,-0.003643874566565847,1.8470879497145902e-05,0.0,0.001661617352282246,0.0923543974857295,2.0,335.3546998791951,0.28171274236947264,3,1,Σ\|w\| ≤ 2,0.005323962798345239
2025-09-16,-0.001936773554565075,-0.0013768848246955567,-0.0005598887298695183,4.084366562507423e-06,0.0,-0.0019408579211275825,0.020421832812537115,2.0,346.96001253168924,-0.33599148838147136,3,1,Σ\|w\| ≤ 2,-0.0013768848246955567
2025-09-17,-0.0004425294444048275,-0.001242457061691904,0.0007999276172870765,3.81768359269185e-05,0.0,-0.000480706280331746,0.1908841796345925,2.0,365.53602152484575,-0.0808802262576705,3,1,Σ\|w\| ≤ 2,-0.001242457061691904
2025-09-18,0.0020292174484004026,0.004672499536354291,-0.0026432820879538884,3.6665869152984585e-05,0.0,0.001992551579247418,0.1833293457649229,2.0,371.64089962164275,0.3770700990257302,3,1,Σ\|w\| ≤ 2,0.004672499536354291
2025-09-19,0.0016210157551454951,0.004952868450893266,-0.003331852695747771,1.2531489982357032e-05,0.0,0.001608484265163138,0.06265744991178515,2.0,383.7567988302635,0.3110379085240287,3,1,Σ\|w\| ≤ 2,0.004952868450893266
2025-09-22,-0.001485723026335926,0.004730956629250382,-0.0062166796555863085,9.818579293766653e-05,0.0,-0.0015839088192735925,0.49092896468833264,1.9999999999999998,331.60795328286264,-0.24633878595423853,2,1,Σ\|w\| ≤ 2,0.004730956629250382
2025-09-23,0.00041423716795652675,-0.005443378865093829,0.005857616033050355,3.1070188133079804e-06,0.0,0.0004111301491432188,0.015535094066539901,2.0,350.53175851356025,0.07260164146273895,2,1,Σ\|w\| ≤ 2,-0.005443378865093829
2025-09-24,-0.0007045474871124468,-0.003181757023221321,0.0024772095361088745,1.3247040671391612e-06,0.0,-0.0007058721911795859,0.006623520335695805,1.9999999999999998,365.3556012817969,-0.12870518539277354,2,1,Σ\|w\| ≤ 2,-0.003181757023221321
2025-09-25,-0.0024745204240835014,-0.004613374905433676,0.0021388544813501745,1.4124961717093213e-06,0.0,-0.0024759329202552107,0.0070624808585466065,2.0000000000000004,350.6080296217186,-0.43379336507330796,2,1,Σ\|w\| ≤ 2,-0.004613374905433676
2025-09-26,0.0009550844902456025,0.0057290340826092745,-0.0047739495923636716,5.478780922181593e-06,0.0,0.0009496057093234209,0.027393904610907963,2.0,358.1267086211456,0.17102063247338112,2,1,Σ\|w\| ≤ 2,0.0057290340826092745
2025-09-29,-0.0022875920918445495,0.0028104467833012237,-0.005098038875145773,1.5074052583798212e-06,0.0,-0.0022890994971029293,0.007537026291899106,1.9999999999999998,357.0876920222524,-0.4084354901825634,2,1,Σ\|w\| ≤ 2,0.0028104467833012237
2025-09-30,0.0011619005804296859,0.003766834755358328,-0.0026049341749286425,2.349181504517228e-06,0.0,0.0011595513989251687,0.011745907522586141,2.0,391.4071653662913,0.22738810631171594,2,1,Σ\|w\| ≤ 2,0.003766834755358328
2025-10-01,0.0015043114187847288,0.0034075722246513784,-0.0019032608058666496,1.0687458237605978e-06,0.0,0.0015032426729609683,0.005343729118802989,1.9999999999999998,418.3989932463329,0.3147011915742467,2,1,Σ\|w\| ≤ 2,0.0034075722246513784
2025-10-02,-0.0021046017465377095,0.0011517326256851312,-0.0032563343722228407,6.442540905312734e-06,0.0,-0.0021110442874430224,0.03221270452656367,1.9999999999999998,430.1756794369218,-0.45267424313049565,2,1,Σ\|w\| ≤ 2,0.0011517326256851312
2025-10-03,-0.0005270188782238697,-1.4805406382656372e-05,-0.0005122134718412133,1.2450556512587956e-06,0.0,-0.0005282639338751284,0.006225278256293977,1.9999999999999998,458.19323276807916,-0.12073824177160081,2,1,Σ\|w\| ≤ 2,-1.4805406382656372e-05
2025-10-06,0.0016624637440573182,0.003586271966467658,-0.0019238082224103397,1.522429004509701e-06,0.0,0.0016609413150528085,0.007612145022548505,2.0000000000000004,483.3733513466779,0.40179533572866577,2,1,Σ\|w\| ≤ 2,0.003586271966467658
2025-10-07,0.0011598065573694867,-0.0037075138893177817,0.004867320446687268,2.2412385718385995e-06,0.0,0.0011575653187976482,0.011206192859192996,2.0,505.4662109157761,0.2931215129744126,2,1,Σ\|w\| ≤ 2,-0.0037075138893177817
2025-10-08,0.0008201978762546684,0.005963055269571305,-0.005142857393316636,1.0439076596790475e-06,0.0,0.0008191539685949894,0.0052195382983952375,2.0,529.338494535717,0.2170811545190192,2,1,Σ\|w\| ≤ 2,0.005963055269571305
2025-10-09,-0.0013865590465732222,-0.002896974724933221,0.001510415678359999,9.812445462866561e-07,0.0,-0.0013875402911195087,0.00490622273143328,1.9999999999999993,544.117477464776,-0.3772255053886933,2,1,Σ\|w\| ≤ 2,-0.002896974724933221
2025-10-10,-0.0032284222784075434,-0.027027862178845674,0.023799439900438132,6.166121291797868e-06,0.0,-0.0032345883996993414,0.03083060645898934,2.0,578.959263154108,-0.9345624917285702,2,1,Σ\|w\| ≤ 2,-0.027027862178845674
2025-10-13,0.004149108175434521,0.015344118135168339,-0.011195009959733817,7.188349581145384e-06,0.0,0.004141919825853376,0.03594174790572692,2.0,701.1580105714125,1.4545902169666263,2,1,Σ\|w\| ≤ 2,0.015344118135168339
2025-10-14,-0.003183335059230081,-0.0012216462876413203,-0.001961688771588761,1.5826375786549272e-06,0.0,-0.003184917696808736,0.007913187893274635,2.0,816.3728142854469,-1.2993941005585956,2,1,Σ\|w\| ≤ 2,-0.0012216462876413203
2025-10-15,0.0008347119994066515,0.004439529909605389,-0.0036048179101987373,1.3444241495211915e-06,0.0,0.0008333675752571303,0.006722120747605957,2.0,933.4339850468589,0.3895742739862911,2,1,Σ\|w\| ≤ 2,0.004439529909605389
2025-10-16,-0.000537174384001542,-0.006810134562330372,0.00627296017832883,2.6105279618213496e-06,0.0,-0.0005397849119633634,0.013052639809106748,1.9999999999999998,1119.1689964915035,-0.30059445814197394,2,1,Σ\|w\| ≤ 2,-0.006810134562330372
2025-10-17,-0.0020976348236312024,0.005676205164253156,-0.007773839987884359,3.2704018194989473e-06,0.0,-0.002100905225450701,0.016352009097494735,2.0,1335.9298233691748,-1.4011464597133312,2,1,Σ\|w\| ≤ 2,0.005676205164253156
2025-10-20,-0.0006014681430698756,0.010400500262923273,-0.01100196840599315,3.5421566730166666e-06,0.0,-0.0006050102997428922,0.017710783365083332,2.0000000000000004,1416.684030681002,-0.4260451566252246,2,1,Σ\|w\| ≤ 2,0.010400500262923273
2025-10-21,0.0005986324402095147,-1.494287878323064e-05,0.0006135753189927453,2.0717707628709356e-06,0.0,0.0005965606694466437,0.010358853814354679,2.0,1496.28064427784,0.4478610666611542,2,1,Σ\|w\| ≤ 2,-1.494287878323064e-05
2025-10-22,0.0020829071284673463,-0.005198916065879078,0.007281823194346424,2.426477341359898e-06,0.0,0.0020804806511259865,0.01213238670679949,2.0000000000000004,2429.6695850656006,2.530388049276719,2,1,Σ\|w\| ≤ 2,-0.005198916065879078
2025-10-23,0.0006108167019936179,0.005929962705964353,-0.0053191460039707355,1.948524551815155e-06,0.0,0.0006088681774418027,0.009742622759075776,2.0,4823.510591420688,1.473140415741435,2,1,Σ\|w\| ≤ 2,0.005929962705964353
2025-10-24,0.01319260696384017,0.008172554694480416,0.005020052269359754,0.0007528782992916932,0.0,0.012439728664548476,3.764391496458466,1.9999999999999996,16.310219912580028,0.10758716040023399,2,1,Σ\|w\| ≤ 2,0.008172554694480416
2025-10-27,0.00914554962503266,0.011797664492784632,-0.0026521148677519715,0.0004084207752006989,0.0,0.008737128849831962,2.042103876003494,1.9999999999999998,7.848337385207553,0.03588867951520737,1,1,Σ\|w\| ≤ 2,0.011797664492784632
2025-10-28,0.013881435522546896,0.002656016019079832,0.011225419503467064,0.0001058053537382226,0.0,0.013775630168808672,0.529026768691113,2.000000000000001,10.603128657181372,0.07359332339596623,1,1,Σ\|w\| ≤ 2,0.002656016019079832
2025-10-29,0.021374194077787092,0.0004803706386860007,0.02089382343910109,0.0002713528593991551,0.0,0.021102841218387937,1.3567642969957756,2.0000000000000004,6.731980813729652,0.07194533222029832,0,1,Σ\|w\| ≤ 2,0.0004803706386860007
2025-10-30,-0.0006576663829581436,-0.010998187142508109,0.010340520759549965,0.0007121880918293147,0.0,-0.0013698544747874583,3.560940459146573,2.0,4.758375886184507,-0.001564711928911106,1,0,Σ\|w\| ≤ 2,-0.010998187142508109
2025-10-31,0.0012308691051253452,0.0032802220875831622,-0.0020493529824578173,0.0007205332274366787,0.0,0.0005103358776886664,3.6026661371833937,2.0000000000000004,6.960216727494136,0.004283557867424584,0,1,Σ\|w\| ≤ 2,0.0032802220875831622
2025-11-03,0.0031725453373604977,0.0018767398754619968,0.001295805461898501,0.00043248001253323265,0.0,0.002740065324827265,2.1624000626661632,2.0,13.358312363895003,0.021189925802540095,1,1,Σ\|w\| ≤ 2,0.0018767398754619968
2025-11-04,-0.00804780503805859,-0.01185354736001909,0.0038057423219605008,0.0001303968288156725,0.0,-0.008178201866874261,0.6519841440783625,1.9999999999999996,17.918819019356967,-0.07210358099002054,1,1,Σ\|w\| ≤ 2,-0.01185354736001909
2025-11-05,-0.0029970250071696043,0.003465476340313245,-0.006462501347482849,2.1560850912163654e-05,0.0,-0.003018585858081768,0.10780425456081827,2.0,16.506787032359554,-0.024735626762002267,1,1,Σ\|w\| ≤ 2,0.003465476340313245
2025-11-06,0.005927931453645807,-0.010729453719183435,0.01665738517282924,0.0002830668746177295,0.0,0.0056448645790280775,1.4153343730886474,1.9999999999999998,16.894892360875275,0.050075881915996406,1,1,Σ\|w\| ≤ 2,-0.010729453719183435
2025-11-07,0.011829204881276645,0.000984565078659072,0.010844639802617573,7.131404627676743e-05,0.0,0.011757890834999877,0.35657023138383714,2.0,16.931903159091256,0.10014547574941285,1,1,Σ\|w\| ≤ 2,0.000984565078659072
2025-11-10,-0.004542453050111814,0.01560437034633999,-0.020146823396451803,5.393533646868334e-05,0.0,-0.0045963883865804975,0.2696766823434167,1.9999999999999998,20.4164233359224,-0.04637032222731737,1,1,Σ\|w\| ≤ 2,0.01560437034633999
